loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,home_ownership,verification_status,term_bin,target
5000.0,5000.0,5000.0,0.0859,158.06,70000.0,2.35,0.0,1.0,11.0,0.0,71.0,0.003,22.0,5690.077265,5690.08,5000.0,690.08,0.0,0.0,0.0,160.39,0,0,0,0
1500.0,1500.0,1500.0,0.0774,46.83,28800.0,15.04,0.0,0.0,6.0,0.0,949.0,0.221,12.0,1585.851214,1585.85,1500.0,85.85,0.0,0.0,0.0,4.1,1,0,0,0
7500.0,7500.0,7350.0,0.0774,234.14,120000.0,7.72,0.0,1.0,14.0,0.0,5195.0,0.054000000000000006,42.0,7853.521618,7696.45,7500.0,353.52,0.0,0.0,0.0,2.71,0,0,0,0
21000.0,21000.0,20117.02,0.12179999999999999,699.3,53580.0,4.84,0.0,1.0,4.0,0.0,120.0,0.024,20.0,6286.59,6256.71,4552.28,1734.31,0.0,0.0,0.0,699.3,1,0,0,1
24250.0,24250.0,24245.4304,0.1565,848.42,88066.0,15.72,0.0,0.0,9.0,1.0,31710.0,0.935,21.0,29851.84751,29844.89,24250.0,5601.85,0.0,0.0,0.0,9503.35,1,0,0,0
10000.0,10000.0,9975.0,0.1114,328.04,80000.0,21.04,0.0,0.0,17.0,0.0,20901.0,0.674,48.0,11810.85016,11781.32,10000.0,1810.85,0.0,0.0,0.0,331.75,0,0,0,0
21125.0,21125.0,21125.0,0.1392,721.15,87000.0,18.33,0.0,1.0,9.0,0.0,15158.0,0.8859999999999999,33.0,25133.03043,25133.03,21125.0,4008.04,0.0,0.0,0.0,24.7,0,0,0,0
14000.0,14000.0,13975.0,0.1392,477.92,45500.0,23.26,0.0,0.0,8.0,0.0,14902.0,0.877,16.0,17236.19071,17205.41,14000.0,3236.19,0.0,0.0,0.0,1478.88,0,0,0,0
12000.0,12000.0,11990.9373,0.1426,411.67,63000.0,10.7,0.0,1.0,9.0,0.0,5849.0,0.45299999999999996,18.0,14337.32136,14324.57,12000.0,2337.32,0.0,0.0,0.0,5711.35,1,1,0,0
18000.0,18000.0,17950.0,0.1322,608.42,82000.0,19.33,0.0,1.0,8.0,0.0,4556.0,0.47,30.0,19924.88382,19869.54,18000.0,1924.88,0.0,0.0,0.0,13849.72,1,1,0,0
13000.0,13000.0,12775.0,0.0894,413.03,108000.0,2.8,0.0,0.0,13.0,0.0,0.0,0.0,33.0,14869.99646,14612.63,13000.0,1870.0,0.0,0.0,0.0,452.94,0,0,0,0
4700.0,4700.0,4700.0,0.0894,149.33,31776.0,21.3,0.0,0.0,8.0,0.0,4638.0,0.6920000000000001,12.0,5391.310116,5391.31,4700.0,676.31,14.99999995,0.0,0.0,166.04,1,1,0,0
11400.0,11400.0,11392.43786,0.0894,362.2,43000.0,24.78,0.0,1.0,19.0,0.0,6057.0,0.11599999999999999,30.0,13039.90523,13030.43,11400.0,1639.91,0.0,0.0,0.0,399.27,1,1,0,0
4000.0,4000.0,4000.0,0.1114,131.22,58000.0,5.86,0.0,0.0,7.0,0.0,823.0,0.051,28.0,4111.14,4111.14,4000.0,111.14,0.0,0.0,0.0,106.06,0,0,0,0
14000.0,14000.0,14000.0,0.1531,487.42,65000.0,23.13,0.0,0.0,12.0,1.0,13641.0,0.9740000000000001,16.0,17369.13207,17369.13,14000.0,3369.14,0.0,0.0,0.0,14.83,0,0,0,0
12000.0,12000.0,11975.0,0.0894,381.26,43200.0,12.58,0.0,0.0,5.0,0.0,1876.0,0.20199999999999999,10.0,13725.75332,13697.16,12000.0,1725.75,0.0,0.0,0.0,402.71,1,0,0,0
13750.0,13750.0,13600.0,0.1114,451.05,54080.0,16.09,0.0,0.0,7.0,0.0,23569.0,0.708,27.0,15578.2324,15408.29,13750.0,1828.23,0.0,0.0,0.0,6462.03,0,0,0,0
8000.0,8000.0,7900.0,0.12179999999999999,266.4,45000.0,0.8,0.0,2.0,3.0,0.0,150.0,0.1,7.0,9574.40259,9454.72,8000.0,1574.4,0.0,0.0,0.0,1061.95,1,0,0,0
22000.0,22000.0,21925.0,0.1565,769.7,65000.0,17.28,0.0,2.0,8.0,0.0,23429.0,0.561,14.0,27734.23073,27639.68,22000.0,5700.8,33.42999983,0.0,0.0,1560.78,0,0,0,0
10000.0,10000.0,9925.0,0.1253,334.67,21600.0,4.72,0.0,2.0,10.0,0.0,2638.0,0.115,13.0,12048.21728,11957.86,10000.0,2048.22,0.0,0.0,0.0,362.92,1,0,0,0
10000.0,10000.0,10000.0,0.1461,344.76,165000.0,17.43,0.0,2.0,20.0,0.0,114393.0,0.466,51.0,12411.62885,12411.63,10000.0,2411.63,0.0,0.0,0.0,355.58,0,0,0,0
4000.0,4000.0,4000.0,0.1461,137.91,14400.0,4.92,0.0,1.0,4.0,0.0,1737.0,0.48200000000000004,4.0,4559.705827,4559.71,4000.0,544.71,15.0,0.0,0.0,2893.25,1,0,0,0
14000.0,14000.0,14000.0,0.1322,473.21,55000.0,9.19,0.0,3.0,10.0,1.0,8262.0,0.547,21.0,15720.05293,15720.05,14000.0,1720.05,0.0,0.0,0.0,10049.05,0,0,0,0
17600.0,17600.0,17575.0,0.0894,559.18,63000.0,12.34,0.0,1.0,8.0,0.0,8943.0,0.212,16.0,18757.11,18730.49,1451.43,747.14,55.85058207,16502.69,5774.8,580.0,0,0,0,1
25000.0,25000.0,20677.34978,0.1739,896.19,140000.0,2.47,0.0,0.0,3.0,0.0,14556.0,0.945,16.0,28864.07,24163.78,5692.31,3256.09,0.0,19915.67,6972.59,896.19,0,0,0,1
7800.0,7800.0,7800.0,0.1253,261.04,42000.0,19.0,0.0,2.0,6.0,0.0,0.0,0.0,26.0,9048.868497,9048.87,7800.0,1248.87,0.0,0.0,0.0,4105.44,0,0,0,0
9000.0,9000.0,8975.0,0.12179999999999999,299.7,30000.0,9.48,0.0,0.0,3.0,0.0,4105.0,0.578,13.0,10657.2624,10627.66,9000.0,1657.26,0.0,0.0,0.0,2878.14,1,0,0,0
20000.0,20000.0,19815.70167,0.12179999999999999,666.0,56000.0,13.5,0.0,0.0,9.0,0.0,21771.0,0.637,19.0,23976.87042,23754.62,20000.0,3976.87,0.0,0.0,0.0,690.53,1,1,0,0
20000.0,20000.0,19975.0,0.1253,669.33,51000.0,23.93,0.0,0.0,11.0,0.0,10695.0,0.43799999999999994,15.0,6764.27,6755.86,4278.59,1705.22,66.88124386,713.58,7.28,669.33,1,0,0,1
24000.0,24000.0,22775.0,0.1635,847.9,150000.0,14.45,0.0,1.0,6.0,0.0,3539.0,0.365,9.0,18187.22,17258.21,9398.01,7908.4,42.3694964,838.44,8.51,847.9,0,0,0,1
23000.0,23000.0,22419.31469,0.12179999999999999,765.9,60000.0,12.34,0.0,1.0,8.0,0.0,3075.0,0.28,21.0,27340.95143,26594.82,23000.0,4340.95,0.0,0.0,0.0,3918.21,1,1,0,0
10000.0,10000.0,10000.0,0.1253,334.67,60000.0,14.36,0.0,2.0,11.0,1.0,8892.0,0.255,38.0,10766.39211,10766.39,10000.0,766.39,0.0,0.0,0.0,8428.32,0,0,0,0
2000.0,2000.0,2000.0,0.0774,62.44,28000.0,20.23,0.0,4.0,9.0,0.0,5121.0,0.177,21.0,2247.949437,2247.95,2000.0,247.95,0.0,0.0,0.0,64.11,0,0,0,0
9000.0,9000.0,9000.0,0.1114,295.24,50000.0,14.88,0.0,4.0,10.0,0.0,546.0,0.037000000000000005,19.0,10629.00479,10629.0,9000.0,1629.0,0.0,0.0,0.0,297.15,0,0,0,0
10000.0,10000.0,9900.0,0.0774,312.19,56000.0,9.02,0.0,1.0,7.0,0.0,5875.0,0.071,24.0,11239.58905,11127.19,10000.0,1239.59,0.0,0.0,0.0,318.39,1,0,0,0
25000.0,25000.0,22395.41,0.1809,904.88,100000.0,19.75,0.0,1.0,18.0,0.0,73999.0,0.868,41.0,23110.95,21012.9,4447.16,4616.27,45.11472,14002.41,4900.75,120.05,0,0,0,1
17000.0,17000.0,17000.0,0.1148,560.47,52500.0,21.53,0.0,0.0,7.0,0.0,16285.0,0.413,20.0,19776.34063,19776.34,17000.0,2776.34,0.0,0.0,0.0,6900.87,1,0,0,0
5000.0,5000.0,5000.0,0.1739,179.24,70000.0,15.34,0.0,3.0,11.0,0.0,1837.0,0.317,19.0,6452.767455,6452.77,5000.0,1452.77,0.0,0.0,0.0,185.47,1,0,0,0
25000.0,25000.0,22125.0,0.1531,870.39,240000.0,14.72,0.0,3.0,14.0,0.0,28813.0,0.449,27.0,1740.32,1540.16,1109.78,630.54,0.0,0.0,0.0,870.39,0,0,0,1
14000.0,14000.0,14000.0,0.16,492.21,46800.0,9.51,0.0,0.0,2.0,0.0,14401.0,0.929,6.0,17720.45523,17720.46,14000.0,3720.46,0.0,0.0,0.0,538.46,1,0,0,0
10000.0,10000.0,10000.0,0.12869999999999998,336.34,48000.0,16.18,0.0,0.0,5.0,0.0,5029.0,0.585,18.0,12108.44302,12108.44,10000.0,2108.44,0.0,0.0,0.0,342.57,1,0,0,0
14400.0,14400.0,14400.0,0.1392,491.58,75000.0,16.24,0.0,3.0,11.0,0.0,9950.0,0.589,30.0,17542.32209,17542.32,14400.0,3142.32,0.0,0.0,0.0,3797.18,0,0,0,0
10750.0,10750.0,10725.0,0.1496,372.44,38000.0,22.45,1.0,1.0,9.0,0.0,15146.0,0.773,18.0,12054.40633,12026.37,10750.0,1304.41,0.0,0.0,0.0,16.66,0,0,0,0
1000.0,1000.0,1000.0,0.07400000000000001,31.06,67500.0,0.52,0.0,1.0,16.0,0.0,35.0,0.001,39.0,1105.814113,1105.81,1000.0,105.81,0.0,0.0,0.0,363.63,0,0,0,0
10250.0,10250.0,10200.0,0.0859,324.01,65000.0,7.09,0.0,1.0,6.0,0.0,613.0,0.04,11.0,11664.68074,11607.78,10250.0,1414.68,0.0,0.0,0.0,329.3,0,0,0,0
2000.0,2000.0,2000.0,0.0774,62.44,40800.0,6.06,0.0,1.0,15.0,0.0,37804.0,0.214,42.0,2226.211307,2226.21,2000.0,226.21,0.0,0.0,0.0,666.29,0,0,0,0
7200.0,7200.0,7100.0,0.0774,224.78,60000.0,4.94,0.0,0.0,8.0,0.0,2125.0,0.10099999999999999,13.0,8153.975359,8040.73,7200.0,893.98,59.99999988,0.0,0.0,232.11,1,0,0,0
6000.0,6000.0,5950.0,0.0894,190.63,84000.0,9.13,0.0,0.0,4.0,0.0,8868.0,0.324,4.0,6691.218685,6635.46,6000.0,691.22,0.0,0.0,0.0,177.9,1,0,0,0
9600.0,9600.0,9428.945732,0.0859,303.46,27600.0,8.43,0.0,2.0,13.0,0.0,4103.0,0.155,26.0,10958.59847,10753.79,9600.0,1328.43,30.17000011,0.0,0.0,8.82,0,0,0,0
3000.0,3000.0,2950.0,0.1322,101.41,13200.0,5.82,0.0,1.0,3.0,0.0,1549.0,0.968,3.0,3667.317133,3606.2,3000.0,652.32,14.99999998,0.0,0.0,103.59,1,0,0,0
9600.0,9600.0,9575.0,0.12179999999999999,319.68,54000.0,4.78,0.0,0.0,6.0,0.0,8077.0,0.769,6.0,11140.62833,11111.62,9600.0,1540.63,0.0,0.0,0.0,18.2,0,0,0,0
2500.0,2500.0,2475.0,0.1392,85.35,82400.0,2.13,1.0,0.0,3.0,0.0,0.0,0.0,13.0,3072.367991,3041.64,2500.0,572.37,0.0,0.0,0.0,89.94,1,1,0,0
14000.0,14000.0,13964.97421,0.16,492.21,40400.0,19.16,0.0,1.0,10.0,0.0,11018.0,0.8220000000000001,15.0,17929.69094,17886.71,14000.0,3929.69,0.0,0.0,0.0,345.62,1,0,0,0
10000.0,10000.0,10000.0,0.1148,329.69,72858.96,20.26,0.0,0.0,5.0,0.0,41170.0,0.614,9.0,11869.19992,11869.2,10000.0,1869.2,0.0,0.0,0.0,359.05,1,0,0,0
10000.0,10000.0,10000.0,0.12869999999999998,336.34,85000.0,6.23,0.0,0.0,11.0,0.0,2906.0,0.23199999999999998,15.0,11951.8081,11951.81,10000.0,1951.81,0.0,0.0,0.0,3214.69,1,1,0,0
6000.0,6000.0,6000.0,0.0774,187.32,75400.0,16.76,0.0,3.0,9.0,0.0,0.0,0.0,31.0,6499.302119,6499.3,6000.0,499.3,0.0,0.0,0.0,2030.63,0,0,0,0
13800.0,13800.0,13775.0,0.13570000000000002,468.77,57600.0,17.5,0.0,1.0,6.0,0.0,15365.0,0.7020000000000001,29.0,5797.5,5787.06,2726.84,1522.51,0.0,1548.15,278.667,311.31,1,0,0,1
3500.0,3500.0,3500.0,0.12179999999999999,116.55,137000.0,13.53,1.0,1.0,9.0,0.0,10930.0,0.7979999999999999,28.0,3535.79,3535.79,3500.0,35.79,0.0,0.0,0.0,3536.02,0,1,0,0
25000.0,25000.0,22832.27,0.1704,891.86,55000.0,9.36,0.0,0.0,9.0,0.0,6049.0,0.903,12.0,15419.18,14602.51,7598.75,3985.68,0.0,3834.75,1342.298,891.86,1,0,0,1
9000.0,9000.0,8975.0,0.0859,284.5,48000.0,7.13,0.0,0.0,7.0,0.0,5276.0,0.733,27.0,10242.16174,10213.71,9000.0,1242.16,0.0,0.0,0.0,288.76,1,0,0,0
2000.0,2000.0,2000.0,0.1253,66.94,62400.0,4.02,0.0,2.0,7.0,1.0,8160.0,0.54,10.0,2409.647016,2409.65,2000.0,409.65,0.0,0.0,0.0,73.8,1,0,0,0
15200.0,15200.0,13189.22741,0.1426,521.45,43000.0,17.19,0.0,2.0,14.0,0.0,18944.0,0.976,24.0,10658.49,9498.73,4505.54,2830.97,0.0,3321.98,961.3145,60.0,1,0,0,1
8000.0,8000.0,7975.0,0.1565,279.89,28590.0,6.17,0.0,0.0,3.0,0.0,4479.0,0.995,3.0,10076.90819,10045.42,8000.0,2076.91,0.0,0.0,0.0,305.3,1,0,0,0
24000.0,24000.0,23461.59004,0.1704,856.18,150000.0,3.7,2.0,0.0,9.0,1.0,11010.0,0.498,16.0,30892.19321,30135.29,24000.0,6877.19,15.00000006,0.0,0.0,71.8,0,0,0,0
4000.0,4000.0,4000.0,0.0774,124.88,99500.0,1.74,0.0,0.0,7.0,0.0,6642.0,0.079,13.0,4495.826486,4495.83,4000.0,495.83,0.0,0.0,0.0,127.66,0,0,0,0
10000.0,10000.0,9837.67,0.1183,331.34,80000.0,10.59,0.0,3.0,14.0,0.0,6490.0,0.049,36.0,6625.37,6525.98,5096.64,1528.73,0.0,0.0,0.0,27.4,0,0,0,1
14500.0,14500.0,14350.0,0.1148,478.05,45000.0,16.77,0.0,0.0,17.0,0.0,17449.0,0.557,44.0,17209.89925,17031.87,14499.99,2709.9,0.0,0.0,0.0,498.68,0,0,0,0
10400.0,10400.0,10350.0,0.12179999999999999,346.32,58000.0,19.7,0.0,1.0,7.0,0.0,7267.0,0.466,22.0,12467.2953,12407.36,10400.0,2067.3,0.0,0.0,0.0,353.71,0,0,0,0
15000.0,15000.0,14800.0,0.0894,476.58,147000.0,3.47,0.0,0.0,6.0,0.0,4910.0,0.14,17.0,15112.76,14911.26,15000.0,112.76,0.0,0.0,0.0,15114.03,1,0,0,0
21000.0,21000.0,20825.0,0.1148,692.34,77000.0,17.56,0.0,1.0,11.0,0.0,33386.0,0.529,34.0,24511.70924,24307.44,21000.0,3511.71,0.0,0.0,0.0,428.66,0,0,0,0
19750.0,19750.0,19750.0,0.16699999999999998,701.16,52000.0,18.18,0.0,2.0,11.0,0.0,12532.0,0.57,16.0,23487.65596,23487.66,19750.0,3737.66,0.0,0.0,0.0,579.34,0,0,0,0
6000.0,6000.0,5975.0,0.0859,189.67,26400.0,10.14,0.0,0.0,8.0,0.0,6435.0,0.19,12.0,6374.461247,6347.9,6000.0,374.46,0.0,0.0,0.0,150.92,1,0,0,0
18600.0,18600.0,17093.05338,0.13570000000000002,631.82,95000.0,0.44,0.0,0.0,6.0,0.0,723.0,0.452,19.0,22867.5291,21193.42,18600.0,4252.53,14.99999994,0.0,0.0,606.55,1,0,0,0
9600.0,9600.0,9575.0,0.1392,327.72,90000.0,13.75,1.0,2.0,12.0,0.0,12389.0,0.466,20.0,11798.75788,11768.03,9600.0,2198.76,0.0,0.0,0.0,344.0,0,0,0,0
15000.0,15000.0,15000.0,0.1496,519.68,83000.0,5.94,0.0,2.0,13.0,0.0,14739.0,0.772,40.0,18709.46753,18709.47,15000.0,3709.47,0.0,0.0,0.0,565.44,0,0,0,0
6250.0,6250.0,6225.0,0.1253,209.17,24000.0,21.75,0.0,2.0,11.0,0.0,1219.0,0.07200000000000001,22.0,7530.206323,7500.09,6250.0,1280.21,0.0,0.0,0.0,235.8,1,0,0,0
2500.0,2500.0,2500.0,0.0774,78.05,39200.0,21.55,0.0,0.0,14.0,0.0,4641.0,0.494,23.0,2680.896637,2680.9,2500.0,180.9,0.0,0.0,0.0,2.09,1,0,0,0
18000.0,18000.0,17975.0,0.1392,614.47,100000.0,17.52,0.0,0.0,9.0,0.0,9360.0,0.43700000000000006,26.0,21593.76711,21563.78,18000.0,3593.77,0.0,0.0,0.0,7476.66,0,0,0,0
5000.0,5000.0,4951.68,0.1531,174.08,126000.0,12.13,0.0,2.0,7.0,0.0,30995.0,0.826,16.0,522.0,519.39,335.0,187.0,0.0,0.0,0.0,174.08,1,0,0,1
1200.0,1200.0,1200.0,0.0859,37.94,100000.0,0.53,0.0,1.0,5.0,0.0,0.0,0.0,21.0,1215.17,1215.17,1200.0,15.17,0.0,0.0,0.0,306.76,1,0,0,0
15000.0,15000.0,14950.0,0.13570000000000002,509.53,67000.0,17.89,0.0,0.0,11.0,0.0,13966.0,0.607,28.0,18343.70092,18282.56,15000.0,3343.7,0.0,0.0,0.0,536.08,1,0,0,0
15000.0,15000.0,14850.0,0.1114,492.06,89000.0,3.76,0.0,0.0,7.0,0.0,16001.0,0.386,25.0,6888.0,6819.12,5248.62,1639.38,0.0,0.0,0.0,492.06,0,0,0,1
20000.0,20000.0,19825.0,0.1183,662.68,120000.0,14.28,0.0,1.0,7.0,0.0,14191.0,0.51,22.0,23628.72293,23421.97,20000.0,3628.73,0.0,0.0,0.0,5773.61,0,0,0,0
16800.0,16800.0,16800.0,0.1565,587.77,80000.0,23.65,0.0,2.0,9.0,0.0,19333.0,0.612,13.0,20348.718,20348.72,16800.0,3548.72,0.0,0.0,0.0,4506.59,1,0,0,0
10000.0,10000.0,9950.0,0.0774,312.19,50000.0,0.86,0.0,0.0,7.0,0.0,2232.0,0.065,16.0,11239.56764,11183.37,10000.0,1239.57,0.0,0.0,0.0,318.37,0,0,0,0
10000.0,10000.0,9950.0,0.1183,331.34,52000.0,10.78,0.0,1.0,3.0,0.0,12356.0,0.526,11.0,11929.89187,11870.24,10000.0,1929.89,0.0,0.0,0.0,379.47,1,1,0,0
5000.0,5000.0,5000.0,0.13570000000000002,169.85,22800.0,10.95,1.0,1.0,6.0,0.0,1559.0,0.45899999999999996,21.0,5548.979396,5548.98,5000.0,548.98,0.0,0.0,0.0,3858.42,1,0,0,0
5600.0,5600.0,5575.0,0.1809,202.7,18000.0,9.8,0.0,0.0,7.0,0.0,0.0,0.0,13.0,7000.378184,6969.13,5600.0,1400.38,0.0,0.0,0.0,2753.41,1,0,0,0
7200.0,7200.0,7150.0,0.13570000000000002,244.58,85000.0,6.45,0.0,0.0,4.0,0.0,7983.0,0.436,14.0,7568.704476,7516.14,7200.0,368.7,0.0,0.0,0.0,1135.79,0,0,0,0
25000.0,25000.0,24736.62,0.12179999999999999,832.5,116000.0,16.99,0.0,0.0,16.0,0.0,32446.0,0.561,39.0,29970.73812,29647.72,24999.99,4970.75,0.0,0.0,0.0,854.47,0,0,0,0
4000.0,4000.0,3850.0,0.1114,131.22,155000.0,16.56,0.0,0.0,9.0,0.0,120322.0,0.596,48.0,4724.274119,4547.12,4000.0,724.27,0.0,0.0,0.0,132.48,0,0,0,0
9250.0,9250.0,9200.0,0.1496,320.47,14400.0,0.08,0.0,6.0,3.0,0.0,5.0,0.002,5.0,10193.02576,10137.93,9250.0,943.03,0.0,0.0,0.0,7637.82,0,0,0,0
10000.0,10000.0,10000.0,0.1843,363.7,80000.0,0.08,0.0,3.0,2.0,1.0,167.0,0.111,4.0,10678.58,10678.58,7599.08,2941.84,0.0,137.66,1.5,363.7,1,1,0,1
4000.0,4000.0,4000.0,0.0859,126.45,31200.0,12.0,0.0,0.0,6.0,0.0,3933.0,0.517,14.0,4538.779179,4538.78,4000.0,538.78,0.0,0.0,0.0,747.26,1,0,0,0
11000.0,11000.0,11000.0,0.1635,388.63,82500.0,12.93,0.0,1.0,9.0,0.0,5814.0,0.9690000000000001,12.0,11151.29,11151.29,11000.0,151.29,0.0,0.0,0.0,11151.5,1,0,0,0
6000.0,6000.0,5975.0,0.1322,202.81,36000.0,2.33,0.0,0.0,2.0,0.0,377.0,0.47100000000000003,3.0,7301.469566,7271.05,6000.0,1301.47,0.0,0.0,0.0,217.61,1,0,0,0
7000.0,7000.0,6975.0,0.1114,229.63,18000.0,16.33,0.0,0.0,6.0,0.0,7674.0,0.5770000000000001,13.0,8267.651615,8238.12,7000.0,1267.65,0.0,0.0,0.0,232.22,1,0,0,0
3000.0,3000.0,3000.0,0.12179999999999999,99.9,73000.0,21.11,0.0,0.0,8.0,0.0,15421.0,0.6759999999999999,24.0,3596.527577,3596.53,3000.0,596.53,0.0,0.0,0.0,102.76,1,0,0,0
24250.0,24250.0,24125.0,0.1148,799.49,142000.0,1.27,0.0,2.0,6.0,0.0,7345.0,0.17300000000000001,17.0,24709.72993,24582.36,24250.0,459.73,0.0,0.0,0.0,23913.24,0,0,0,0
5000.0,5000.0,4900.0,0.1148,164.85,48000.0,14.57,0.0,0.0,16.0,0.0,7479.0,0.42700000000000005,20.0,5934.555487,5815.86,5000.0,934.56,0.0,0.0,0.0,178.6,1,0,0,0
6500.0,6500.0,6500.0,0.13570000000000002,220.8,75000.0,3.52,0.0,0.0,7.0,0.0,6228.0,0.684,9.0,7949.413561,7949.41,6500.0,1449.41,0.0,0.0,0.0,248.75,1,0,0,0
14500.0,14500.0,14325.0,0.0894,460.69,51000.0,10.96,0.0,0.0,12.0,0.0,1461.0,0.031,39.0,16326.05826,16129.02,14500.0,1826.06,0.0,0.0,0.0,5757.89,0,0,0,0
24250.0,24250.0,23249.99522,0.12869999999999998,815.61,135000.0,15.84,0.0,0.0,7.0,0.0,26215.0,0.946,32.0,29371.40421,28087.43,24249.99,5121.42,0.0,0.0,0.0,835.8,1,0,0,0
6000.0,6000.0,5975.0,0.0894,190.63,32560.0,11.24,0.0,1.0,10.0,1.0,3619.0,0.106,27.0,6863.174429,6834.58,6000.0,863.17,0.0,0.0,0.0,209.36,0,0,0,0
15000.0,15000.0,14975.0,0.1114,492.06,95000.0,24.87,1.0,0.0,14.0,0.0,50662.0,0.14800000000000002,25.0,17715.61467,17686.08,14999.99,2715.62,0.0,0.0,0.0,496.3,0,1,0,0
8000.0,8000.0,7975.0,0.1253,267.74,52000.0,7.04,0.0,3.0,6.0,0.0,7910.0,0.909,25.0,4566.52,4552.31,3395.47,1140.11,14.94621648,16.0,5.77,267.74,0,1,0,1
18000.0,18000.0,17975.0,0.1496,623.61,325000.0,11.1,0.0,1.0,12.0,0.0,105104.0,0.9540000000000001,30.0,22450.64255,22419.46,18000.0,4450.65,0.0,0.0,0.0,649.42,0,0,0,0
9000.0,9000.0,9000.0,0.0859,284.5,35000.0,6.62,0.0,1.0,11.0,0.0,8829.0,0.435,28.0,9621.214733,9621.21,9000.0,621.21,0.0,0.0,0.0,6778.93,1,0,0,0
1500.0,1500.0,1500.0,0.1426,51.46,96000.0,15.97,0.0,1.0,11.0,0.0,16964.0,0.778,31.0,1831.331682,1831.33,1500.0,331.33,0.0,0.0,0.0,444.72,0,0,0,0
12000.0,12000.0,11975.0,0.1183,397.61,66000.0,13.36,1.0,2.0,16.0,0.0,20602.0,0.415,21.0,14315.19903,14285.38,12000.0,2315.2,0.0,0.0,0.0,436.7,1,0,0,0
5000.0,5000.0,5000.0,0.1114,164.02,63000.0,13.75,0.0,0.0,11.0,0.0,8851.0,0.217,29.0,5905.535665,5905.54,5000.0,905.54,0.0,0.0,0.0,166.09,0,0,0,0
12000.0,12000.0,11950.0,0.1496,415.74,84000.0,15.06,0.0,0.0,14.0,0.0,28577.0,0.946,31.0,2154.02,2145.08,1082.48,577.08,0.0,494.46,4.88,415.74,1,0,0,1
8000.0,8000.0,8000.0,0.1114,262.43,56000.0,20.57,0.0,1.0,7.0,0.0,8654.0,0.6579999999999999,18.0,9412.738267,9412.74,8000.0,1412.74,0.0,0.0,0.0,1541.84,0,0,0,0
6000.0,6000.0,6000.0,0.1148,197.82,60000.0,9.34,0.0,1.0,13.0,0.0,4162.0,0.276,33.0,7055.115161,7055.12,6000.0,1055.12,0.0,0.0,0.0,1730.31,0,0,0,0
10000.0,10000.0,9900.0,0.1114,328.04,80000.0,4.68,0.0,0.0,11.0,0.0,10422.0,0.56,25.0,11727.21278,11609.94,10000.0,1727.21,0.0,0.0,0.0,2543.84,1,0,0,0
14000.0,14000.0,13975.0,0.1461,482.66,40000.0,16.89,0.0,0.0,7.0,0.0,21668.0,0.8740000000000001,10.0,17376.29697,17345.27,14000.0,3376.3,0.0,0.0,0.0,497.28,1,0,0,0
25000.0,25000.0,24730.15955,0.1809,904.88,106000.0,16.37,0.0,2.0,10.0,0.0,22792.0,0.767,30.0,32210.4136,31798.24,25000.0,7210.41,0.0,0.0,0.0,6906.79,0,0,0,0
10000.0,10000.0,9900.0,0.0894,317.72,160000.0,4.04,0.0,2.0,12.0,0.0,1621.0,0.053,14.0,10873.03009,10764.3,10000.0,873.03,0.0,0.0,0.0,6756.55,1,1,0,0
3500.0,3500.0,3500.0,0.13570000000000002,118.89,60000.0,15.06,1.0,2.0,17.0,0.0,24235.0,0.38,48.0,3540.13,3540.13,3500.0,40.13,0.0,0.0,0.0,3540.4,1,0,0,0
6400.0,6400.0,6400.0,0.0774,199.8,15600.0,12.69,1.0,0.0,6.0,0.0,7633.0,0.28800000000000003,10.0,7193.400671,7193.4,6400.0,793.4,0.0,0.0,0.0,203.79,0,0,0,0
5000.0,5000.0,5000.0,0.0774,156.1,70000.0,2.11,0.0,0.0,6.0,0.0,2663.0,0.222,16.0,5619.857929,5619.86,5000.0,619.86,0.0,0.0,0.0,159.84,1,0,0,0
4750.0,4750.0,4739.690059,0.1565,166.19,21000.0,19.14,0.0,0.0,2.0,0.0,12741.0,0.728,13.0,5982.856087,5968.07,4750.0,1232.86,0.0,0.0,0.0,172.45,1,0,0,0
15000.0,15000.0,14950.0,0.1183,497.01,73000.0,19.25,0.0,0.0,10.0,0.0,48262.0,0.732,21.0,17893.0989,17833.46,15000.0,2893.1,0.0,0.0,0.0,520.65,0,1,0,0
12800.0,12800.0,12775.0,0.1496,443.46,71232.0,9.37,0.0,0.0,9.0,0.0,1142.0,0.11800000000000001,13.0,13108.74059,13083.14,12800.0,308.74,0.0,0.0,0.0,338.93,1,0,0,0
15000.0,15000.0,14889.35205,0.12179999999999999,499.5,45400.0,1.5,0.0,1.0,8.0,0.0,17516.0,0.846,18.0,17661.64209,17529.79,15000.0,2661.64,0.0,0.0,0.0,5688.39,1,0,0,0
2800.0,2800.0,2800.0,0.16,98.45,42000.0,22.31,0.0,0.0,3.0,0.0,14850.0,0.99,8.0,3105.747367,3105.75,2800.0,305.75,0.0,0.0,0.0,2320.25,1,0,0,0
3000.0,3000.0,3000.0,0.1183,99.41,34500.0,20.94,0.0,3.0,9.0,0.0,5626.0,0.301,16.0,3516.42042,3516.42,3000.0,516.42,0.0,0.0,0.0,1139.23,1,0,0,0
